project_id,pic,partner_role,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,ec_contribution,net_ec_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,country,re_contribution,pillar,signature_year,call_year,start_year
202182,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,100000,NA,ACT,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
200276,999976105,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DE LIEGE,ULG,HES,BE,http://www.ulg.ac.be,20149,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,20149,NA,NA,NA,2007
200276,999902094,Participant,NA,NA,NA,NA,NA,NA,VRIJE UNIVERSITEIT BRUSSEL,VUB,HES,BE,http://www.vub.ac.be,NA,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,NA,NA,NA,NA,2007
200276,999980664,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE CATHOLIQUE DE LOUVAIN,UCL,HES,BE,http://www.uclouvain.be,720,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,720,NA,NA,NA,2007
200276,999986290,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE LIBRE DE BRUXELLES,ULB,HES,BE,http://www.ulb.ac.be,101431,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,101431,NA,NA,NA,2007
200276,999489747,Participant,NA,NA,NA,NA,NA,NA,KONINKLIJKE STERRENWACHT VAN BELGIE,ORB,REC,BE,www.astro.oma.be,40700,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,40700,NA,NA,NA,2007
200276,999807713,Coordinator,NA,NA,NA,NA,NA,NA,Service Public Fédéral de Programmation Politique Scientifique (Belspo),BELSPO,PUB,BE,http://www.belspo.be,7000,NA,BRIGHT NIGHT 2,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,6,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Belgium,7000,NA,NA,NA,2007
200188,999460453,Coordinator,NA,NA,NA,NA,NA,NA,NORGES FORSKNINGSRAD,RCN,PUB,NO,http://www.rcn.no,100000,NA,RESEARCH-NIGHT-NOR,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,1,FP7,2007-05-01,2007-11-30,FP7-PEOPLE,CSA-SA,Norway,100000,NA,NA,NA,2007
206269,999886671,Coordinator,NA,NA,NA,NA,NA,NA,POLITECHNIKA LODZKA,TUL,HES,PL,http://www.p.lodz.pl,100000,NA,NERVEREGENERATION,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-12-01,2011-11-30,FP7-PEOPLE,MC-IRG,Poland,100000,NA,NA,NA,2007
209157,999993953,Coordinator,NA,NA,NA,NA,NA,NA,ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA,UNIBO,HES,IT,http://www.unibo.it,45000,NA,ARIA,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,Italy,45000,NA,NA,NA,2007
200230,999546395,Participant,NA,NA,NA,NA,NA,NA,SKELLEFTEA KOMMUN,SKN,PUB,SE,www.skelleftea.se,7553,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,7553,NA,NA,NA,2007
200230,975852690,Participant,NA,NA,NA,NA,NA,NA,Balthazar Sinnenas verkstad,FFSKÖ,PRC,SE,www.balthazar.skovde.se,4668,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,4668,NA,NA,NA,2007
200230,998776506,Participant,NA,NA,NA,NA,NA,NA,REGIONFORBUNDET I KALMAR LAN,FFKA,PUB,SE,www.kalmar.regionforbund.se,8448,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,8448,NA,NA,NA,2007
200230,999586165,Participant,NA,NA,NA,NA,NA,NA,VETENSKAPSRADET - SWEDISH RESEARCH COUNCIL,VR,PUB,SE,http://www.vr.se,5038,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,5038,NA,NA,NA,2007
200230,999745827,Participant,NA,NA,NA,NA,NA,NA,STIFTELSEN TEKNIKENS HUS,FFLU,OTH,SE,www.teknikenshus.se,7723,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,7723,NA,NA,NA,2007
200230,999650088,Participant,NA,NA,NA,NA,NA,NA,OREBRO UNIVERSITY,ORU,HES,SE,http://www.oru.se,13398,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,13398,NA,NA,NA,2007
200230,999914704,Coordinator,NA,NA,NA,NA,NA,NA,"VETENSKAP & ALLMANHET, VA",VA,OTH,SE,www.v-a.se,36296,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,36296,NA,NA,NA,2007
200230,999981925,Participant,NA,NA,NA,NA,NA,NA,GOETEBORGS UNIVERSITET,UGOT - GOETEBORGS UNIVERSITET/UNIVERSITY OF GOTHENBURG,HES,SE,http://www.gu.se,7595,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,7595,NA,NA,NA,2007
200230,999874837,Participant,NA,NA,NA,NA,NA,NA,KARLSTADS UNIVERSITET,KAU,HES,SE,www.kau.se,8367,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,8367,NA,NA,NA,2007
200230,976824436,Participant,NA,NA,NA,NA,NA,NA,INNOVATUM SCIENCE CENTER AB,FFT,PRC,SE,www.innovatum.se,4914,NA,FF07,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,10,FP7,2007-05-01,2007-12-31,FP7-PEOPLE,CSA-SA,Sweden,4914,NA,NA,NA,2007
218742,999974359,Coordinator,NA,NA,NA,NA,NA,NA,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",NUID UCD,HES,IE,http://www.ucd.ie,157623.6,NA,YEAR,Transport (including Aeronautics),SST-2007-6.0-04,Stimulating radical technological changes,4,FP7,2007-10-01,2008-07-31,FP7-TRANSPORT,CSA-SA,Ireland,157623.6,NA,NA,NA,2007
218742,999496828,Participant,NA,NA,NA,NA,NA,NA,FORUM DES LABORATOIRES NATIONAUX EUROPEENS DE RECHERCHE ROUTIERE FEHRLAISBL,FORUM OF EUROPEAN NATIONAL HIGHWAY RESEARCH LABORATORIES FEHRL,REC,BE,http://www.fehrl.org,24717,NA,YEAR,Transport (including Aeronautics),SST-2007-6.0-04,Stimulating radical technological changes,4,FP7,2007-10-01,2008-07-31,FP7-TRANSPORT,CSA-SA,Belgium,24717,NA,NA,NA,2007
218742,999942252,Participant,NA,NA,NA,NA,NA,NA,CONTINENTAL AUTOMOTIVE FRANCE SAS,CONTI,PRC,FR,www.siemensvdo.com,15557.8,NA,YEAR,Transport (including Aeronautics),SST-2007-6.0-04,Stimulating radical technological changes,4,FP7,2007-10-01,2008-07-31,FP7-TRANSPORT,CSA-SA,France,15557.8,NA,NA,NA,2007
218742,999527092,Participant,NA,NA,NA,NA,NA,NA,ZAVOD ZA GRADBENISTVO SLOVENIJE,ZAG Ljubljana,REC,SI,http://www.zag.si,74670.6,NA,YEAR,Transport (including Aeronautics),SST-2007-6.0-04,Stimulating radical technological changes,4,FP7,2007-10-01,2008-07-31,FP7-TRANSPORT,CSA-SA,Slovenia,74670.6,NA,NA,NA,2007
206872,999975038,Coordinator,NA,NA,NA,NA,NA,NA,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,HES,IL,http://www.huji.ac.il,100000,NA,LIVENUCESC,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-12-01,2011-11-30,FP7-PEOPLE,MC-IRG,Israel,100000,NA,NA,NA,2007
209382,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,100000,NA,RHOGEFS IN EPITHELIA,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-12-21,2011-12-20,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
210967,999852721,Coordinator,NA,NA,NA,NA,NA,NA,THE UNIVERSITY OF SUSSEX,UOS,HES,UK,http://www.sussex.ac.uk,100000,NA,MAGF,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,United Kingdom,100000,NA,NA,NA,2007
207326,999852721,Coordinator,NA,NA,NA,NA,NA,NA,THE UNIVERSITY OF SUSSEX,UOS,HES,UK,http://www.sussex.ac.uk,100000,NA,AMPA PHOSPHORYLATION,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,United Kingdom,100000,NA,NA,NA,2007
201284,999979694,Coordinator,NA,NA,NA,NA,NA,NA,Cardiff University,CU,HES,UK,http://www.cardiff.ac.uk,75000,NA,ROLEEXOSPORIUM,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-11-01,2010-12-31,FP7-PEOPLE,MC-IRG,United Kingdom,75000,NA,NA,NA,2007
200476,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,100000,NA,VESPA,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
201751,999978336,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF YORK.,UoY,HES,UK,http://www.york.ac.uk/,45000,NA,ARISE,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,United Kingdom,45000,NA,NA,NA,2007
201227,999524570,Coordinator,NA,NA,NA,NA,NA,NA,FOUNDATION FOR THEORETICAL AND COMPUTATIONAL PHYSICS AND ASTROPHYSICS,TCPA FOUNDATION,REC,BG,www.phys.uni-sofia.bg,45000,NA,"NANOPHENSIM",Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-01,2010-08-31,FP7-PEOPLE,MC-ERG,Bulgaria,45000,NA,NA,NA,2007
200247,999978627,Coordinator,NA,NA,NA,NA,NA,NA,JOHANNES GUTENBERG UNIVERSITAET MAINZ,JOHANNES GUTENBERG U,HES,DE,http://www.uni-mainz.de,30771,NA,HACS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Germany,30771,NA,NA,NA,2007
200247,975567704,Participant,NA,NA,NA,NA,NA,NA,Max-Planck-Institut für Chemie,MPCH,PRC,DE,http://www.mpch-mainz.mpg.de/,1071,NA,HACS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Germany,1071,NA,NA,NA,2007
200247,999834194,Participant,NA,NA,NA,NA,NA,NA,"Ministerium fuer Bildung, Wissenschaft, Jugend und Kultur Rheinland-Pfalz",MBWJK,PUB,DE,www.mbwjk.rlp.de,3264,NA,HACS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Germany,3264,NA,NA,NA,2007
200247,976517140,Participant,NA,NA,NA,NA,NA,NA,TLV Ritter Veranstaltungstechnik,TLV-R,PRC,DE,www.tlv-ritter.de,36894,NA,HACS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Germany,36894,NA,NA,NA,2007
215455,996697796,Participant,NA,NA,NA,NA,NA,NA,SEMCON CARAN AB,SEMCON CARAN,PRC,SE,NA,230044,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Sweden,230044,NA,NA,NA,2007
215455,999625159,Participant,NA,NA,NA,NA,NA,NA,AGENZIA REGIONALE PER LA PREVENZIONE E PROTEZIONE AMBIENTALE DEL VENETO,ARPAV,REC,IT,NA,189450,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Italy,189450,NA,NA,NA,2007
215455,983048053,Participant,NA,NA,NA,NA,NA,NA,MEDIAMOBILE NORDIC OY,MMN,PRC,FI,NA,20143,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,20143,NA,NA,NA,2007
215455,999708773,Participant,NA,NA,NA,NA,NA,NA,METEO-INFO DRUSTVO S OGRANICENOM ODGOVORNOSCU ZA TRGOVINU I USLUGE,METI,PRC,HR,NA,123000,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Croatia,123000,NA,NA,NA,2007
215455,999754169,Participant,NA,NA,NA,NA,NA,NA,DEMIS BV,DEMI,PRC,NL,NA,290400,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Netherlands,290400,NA,NA,NA,2007
215455,999944580,Participant,NA,NA,NA,NA,NA,NA,POYRY INFRA TRAFFIC GMBH,POY,PRC,DE,NA,108011,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Germany,108011,NA,NA,NA,2007
215455,999926247,Participant,NA,NA,NA,NA,NA,NA,CGI NEDERLAND BV,LOGICA HRM & PAYROLL SOLUTIONS LOGICA ENTERPRISE SOLUTIONS LOGICA PARTICIPATIES EN INVESTERINGEN NEDERLAND LOGICA GROUP SER,PRC,NL,NA,0,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Netherlands,0,NA,NA,NA,2007
215455,999676666,Participant,NA,NA,NA,NA,NA,NA,KLIMATOR AB,KLIM,PRC,SE,NA,311400,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Sweden,311400,NA,NA,NA,2007
215455,999981731,Participant,NA,NA,NA,NA,NA,NA,DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV,PT-DLR,REC,DE,http://www.dlr.de,177802,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Germany,177802,NA,NA,NA,2007
215455,999797528,Participant,NA,NA,NA,NA,NA,NA,CARAN AB,CAR,PRC,SE,NA,0,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Sweden,0,NA,NA,NA,2007
215455,999924501,Participant,NA,NA,NA,NA,NA,NA,TIELIIKELAITOS,DESTIA,PRC,FI,NA,0,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,0,NA,NA,NA,2007
215455,999591306,Participant,NA,NA,NA,NA,NA,NA,ILMATIETEEN LAITOS,FMI,REC,FI,http://www.fmi.fi,198891,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,198891,NA,NA,NA,2007
215455,999671719,Participant,NA,NA,NA,NA,NA,NA,BIZTONSAGKUTATO MERNOKI IRODA BT,RODS,PRC,HU,NA,67275,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Hungary,67275,NA,NA,NA,2007
215455,999670458,Coordinator,NA,NA,NA,NA,NA,NA,FORECA CONSULTING OY,FORECA,PRC,FI,NA,429681,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,429681,NA,NA,NA,2007
215455,999606050,Participant,NA,NA,NA,NA,NA,NA,FORECA OY,FORECA OY,PRC,FI,NA,0,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,0,NA,NA,NA,2007
215455,999602170,Participant,NA,NA,NA,NA,NA,NA,CGI SUOMI OY,LOGICA,PRC,FI,NA,205900,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,205900,NA,NA,NA,2007
215455,999670264,Participant,NA,NA,NA,NA,NA,NA,"AMANOVA - INTELIGENTNI SISTEMI, SENZORJI IN NOVI MATERIALI D.O.O.",AMANOVA,PRC,SI,NA,174750,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Slovenia,174750,NA,NA,NA,2007
215455,999901706,Participant,NA,NA,NA,NA,NA,NA,VALTION TEKNILLINEN TUTKIMUSKESKUS,VTT,REC,FI,http://www.vtt.fi,633250,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,633250,NA,NA,NA,2007
215455,999652222,Participant,NA,NA,NA,NA,NA,NA,DESTIA OY,DESTIA,PRC,FI,NA,185614,NA,ROADIDEA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,18,FP7,2007-12-01,2010-09-30,FP7-ICT,CP,Finland,185614,NA,NA,NA,2007
213010,999988230,Participant,NA,NA,NA,NA,NA,NA,EUROPEAN MOLECULAR BIOLOGY LABORATORY,EMBL,REC,DE,http://www.embl.org,140000,NA,E-NMR,Research Infrastructures,INFRA-2007-1.2-02,Deployment of e-Infrastructures for scientific communities,5,FP7,2007-11-01,2010-10-31,FP7-INFRASTRUCTURES,CPCSA,Germany,140000,NA,NA,NA,2007
213010,999516810,Participant,NA,NA,NA,NA,NA,NA,CONSORZIO INTERUNIVERSITARIO RISONANZE MAGNETICHE DI METALLO PROTEINE,CIRMMP,HES,IT,http://www.cerm.unifi.it,549800,NA,E-NMR,Research Infrastructures,INFRA-2007-1.2-02,Deployment of e-Infrastructures for scientific communities,5,FP7,2007-11-01,2010-10-31,FP7-INFRASTRUCTURES,CPCSA,Italy,549800,NA,NA,NA,2007
213010,999978724,Coordinator,NA,NA,NA,NA,NA,NA,JOHANN WOLFGANG GOETHE UNIVERSITAET FRANKFURT AM MAIN,GU,HES,DE,http://www.uni-frankfurt.de,447300,NA,E-NMR,Research Infrastructures,INFRA-2007-1.2-02,Deployment of e-Infrastructures for scientific communities,5,FP7,2007-11-01,2010-10-31,FP7-INFRASTRUCTURES,CPCSA,Germany,447300,NA,NA,NA,2007
213010,999985805,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITEIT UTRECHT,UU,HES,NL,http://www.uu.nl,447000,NA,E-NMR,Research Infrastructures,INFRA-2007-1.2-02,Deployment of e-Infrastructures for scientific communities,5,FP7,2007-11-01,2010-10-31,FP7-INFRASTRUCTURES,CPCSA,Netherlands,447000,NA,NA,NA,2007
213010,999992789,Participant,NA,NA,NA,NA,NA,NA,ISTITUTO NAZIONALE DI FISICA NUCLEARE,INFN,REC,IT,http://www.infn.it,465900,NA,E-NMR,Research Infrastructures,INFRA-2007-1.2-02,Deployment of e-Infrastructures for scientific communities,5,FP7,2007-11-01,2010-10-31,FP7-INFRASTRUCTURES,CPCSA,Italy,465900,NA,NA,NA,2007
200269,999659691,Coordinator,NA,NA,NA,NA,NA,NA,POLITECHNIKA POZNANSKA,POLITECHNIKA POZNANSKA,HES,PL,http://www.put.poznan.pl,27233,NA,RESEN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,2,FP7,2007-07-01,2007-12-31,FP7-PEOPLE,CSA-SA,Poland,27233,NA,NA,NA,2007
200269,999586359,Participant,NA,NA,NA,NA,NA,NA,INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK,NA,REC,PL,www.man.poznan.pl,12767,NA,RESEN,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,2,FP7,2007-07-01,2007-12-31,FP7-PEOPLE,CSA-SA,Poland,12767,NA,NA,NA,2007
210012,999734284,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITA DEGLI STUDI DI PALERMO,UNIPA,HES,IT,http://www.unipa.it,45000,NA,EURAPTOR,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,Italy,45000,NA,NA,NA,2007
203189,999978239,Coordinator,NA,NA,NA,NA,NA,NA,"""NATIONAL CENTER FOR SCIENTIFIC RESEARCH """"DEMOKRITOS""""""","""NCSR """"D""""""",REC,EL,http://www.demokritos.gr,75000,NA,SUSYDM-PHEN,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-09-01,2011-08-31,FP7-PEOPLE,MC-IRG,Greece,75000,NA,NA,NA,2007
203189,999894528,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITY OF PATRAS,UPAT,HES,EL,http://www.upatras.gr,25000,NA,SUSYDM-PHEN,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-09-01,2011-08-31,FP7-PEOPLE,MC-IRG,Greece,25000,NA,NA,NA,2007
210316,999839335,Coordinator,NA,NA,NA,NA,NA,NA,ERASMUS UNIVERSITEIT ROTTERDAM,EUR,HES,NL,http://www.eur.nl,30000,NA,ALTERNATIVE REGIONS,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-01,2009-08-31,FP7-PEOPLE,MC-ERG,Netherlands,30000,NA,NA,NA,2007
213696,999908981,Participant,NA,NA,NA,NA,NA,NA,ORANGE SA,Orange,PRC,FR,http://www.francetelecom.com,59159,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,France,59159,NA,NA,NA,2007
213696,999912085,Participant,NA,NA,NA,NA,NA,NA,NOKIA OYJ,Nokia,PRC,FI,http://www.nokia.com,20000,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,Finland,20000,NA,NA,NA,2007
213696,999772696,Participant,NA,NA,NA,NA,NA,NA,ROSE VISION SL.,ROSE,PRC,ES,NA,227132,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,Spain,227132,NA,NA,NA,2007
213696,999644656,Participant,NA,NA,NA,NA,NA,NA,INSTITUT FUR RUNDFUNKTECHNIK GMBH,IRT,REC,DE,www.irt.de,94993,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,Germany,94993,NA,NA,NA,2007
213696,999760183,Participant,NA,NA,NA,NA,NA,NA,SODIRA CONNECT,JCP-C,PRC,FR,http://www.ict-accordance.eu/,50263,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,France,50263,NA,NA,NA,2007
213696,996085241,Participant,NA,NA,NA,NA,NA,NA,PROTON WORLD INTERNATIONAL NV,PWI,PRC,BE,www.protonworld.com,14200,NA,4NEM,Information and Communication Technologies,ICT-2007.1.5,Networked media,16,FP7,2007-10-01,2009-11-30,FP7-ICT,CSA,Belgium,14200,NA,NA,NA,2007
